Gene	gene_short_name
Cacna1e	Cacna1e
Cacna1g	Cacna1g
Cacna1h	Cacna1h
Cacna1i	Cacna1i
Cacna1s	Cacna1s
Cacna2d1	Cacna2d1
Cacna2d2	Cacna2d2
Cacna2d3	Cacna2d3
Cacna2d4	Cacna2d4
Cacnb1	Cacnb1
Cacnb2	Cacnb2
Cacnb3	Cacnb3
Cacnb4	Cacnb4
Cacng1	Cacng1
Cacng2	Cacng2
Cacng3	Cacng3
Cacng4	Cacng4
Cacng5	Cacng5
Cacng7	Cacng7
Cacng8	Cacng8
Cactin	Cactin
Cacul1	Cacul1
Cacybp	Cacybp
Cad	Cad
Cadm1	Cadm1
Cadm2	Cadm2
Cadm3	Cadm3
Cadm4	Cadm4
Cadps	Cadps
Cadps2	Cadps2
Cage1	Cage1
Calb1	Calb1
Calb2	Calb2
Calca	Calca
Calcoco1	Calcoco1
Calcr	Calcr
Calcrl	Calcrl
Cald1	Cald1
Calhm2	Calhm2
Calm1	Calm1
Calm2	Calm2
Calm3	Calm3
Calml3	Calml3
Calml4	Calml4
Caln1	Caln1
Calr	Calr
Calr-ps	Calr-ps
Calr3	Calr3
Calu	Calu
Caly	Caly
Camk1	Camk1
Camk1d	Camk1d
Camk1g	Camk1g
Camk2a	Camk2a
Camk2b	Camk2b
Camk2d	Camk2d
Camk2g	Camk2g
Camk2n1	Camk2n1
Camk2n2	Camk2n2
Camk4	Camk4
Camkk1	Camkk1
Camkk2	Camkk2
Camkmt	Camkmt
Camkv	Camkv
Caml	Caml
Camsap1	Camsap1
Camsap2	Camsap2
Camsap3	Camsap3
Camta1	Camta1
Camta2	Camta2
Cand1	Cand1
Cand2	Cand2
Cant1	Cant1
Canx	Canx
Cap1	Cap1
Cap2	Cap2
Capg	Capg
Capn1	Capn1
Capn10	Capn10
Capn12	Capn12
Capn15	Capn15
Capn2	Capn2
Capn5	Capn5
Capn6	Capn6
Capn7	Capn7
Capn9	Capn9
Capns1	Capns1
Caprin1	Caprin1
Caprin2	Caprin2
Caps2	Caps2
Capsl	Capsl
Capza1	Capza1
Capza2	Capza2
Capzb	Capzb
Car10	Car10
Car11	Car11
Car12	Car12
Car14	Car14
Car2	Car2
Car3	Car3
Car4	Car4
Car5b	Car5b
Car7	Car7
Car8	Car8
Card10	Card10
Card14	Card14
Card19	Card19
Card9	Card9
Carf	Carf
Carhsp1	Carhsp1
Carlr	Carlr
Carm1	Carm1
Carmil1	Carmil1
Carmil2	Carmil2
Carmil3	Carmil3
Carnmt1	Carnmt1
Carns1	Carns1
Cars	Cars
Cars2	Cars2
Cartpt	Cartpt
Casc1	Casc1
Casc3	Casc3
Casc4	Casc4
Casd1	Casd1
Cask	Cask
Caskin1	Caskin1
Caskin2	Caskin2
Casp1	Casp1
Casp2	Casp2
Casp3	Casp3
Casp6	Casp6
Casp7	Casp7
Casp8ap2	Casp8ap2
Casp9	Casp9
Casq1	Casq1
Cast	Cast
Casz1	Casz1
Cat	Cat
Catip	Catip
Catsper2	Catsper2
Catsper3	Catsper3
Catsperd	Catsperd
Catsperg1	Catsperg1
Catsperg2	Catsperg2
Catsperz	Catsperz
Cav2	Cav2
Cbarp	Cbarp
Cbfa2t2	Cbfa2t2
Cbfa2t3	Cbfa2t3
Cbfb	Cbfb
Cbl	Cbl
Cblb	Cblb
Cblc	Cblc
Cbll1	Cbll1
Cbln1	Cbln1
Cbln2	Cbln2
Cbln4	Cbln4
Cbr1	Cbr1
Cbr3	Cbr3
Cbr4	Cbr4
Cbs	Cbs
Cbwd1	Cbwd1
Cbx1	Cbx1
Cbx2	Cbx2
Cbx3	Cbx3
Cbx3-ps6	Cbx3-ps6
Cbx4	Cbx4
Cbx5	Cbx5
Cbx6	Cbx6
Cbx7	Cbx7
Cbx8	Cbx8
Cby1	Cby1
Cby3	Cby3
Cc2d1a	Cc2d1a
Cc2d1b	Cc2d1b
Cc2d2a	Cc2d2a
Cc2d2b	Cc2d2b
Ccar1	Ccar1
Ccar2	Ccar2
Ccbe1	Ccbe1
Ccdc102a	Ccdc102a
Ccdc103	Ccdc103
Ccdc106	Ccdc106
Ccdc107	Ccdc107
Ccdc110	Ccdc110
Ccdc112	Ccdc112
Ccdc113	Ccdc113
Ccdc114	Ccdc114
Ccdc115	Ccdc115
Ccdc116	Ccdc116
Ccdc117	Ccdc117
Ccdc12	Ccdc12
Ccdc120	Ccdc120
Ccdc122	Ccdc122
Ccdc124	Ccdc124
Ccdc125	Ccdc125
Ccdc126	Ccdc126
Ccdc127	Ccdc127
Ccdc13	Ccdc13
Ccdc130	Ccdc130
Ccdc134	Ccdc134
Ccdc136	Ccdc136
Ccdc137	Ccdc137
Ccdc138	Ccdc138
Ccdc14	Ccdc14
Ccdc141	Ccdc141
Ccdc142os	Ccdc142os
Ccdc146	Ccdc146
Ccdc148	Ccdc148
Ccdc149	Ccdc149
Ccdc15	Ccdc15
Ccdc150	Ccdc150
Ccdc151	Ccdc151
Ccdc153	Ccdc153
Ccdc155	Ccdc155
Ccdc157	Ccdc157
Ccdc158	Ccdc158
Ccdc159	Ccdc159
Ccdc160	Ccdc160
Ccdc162	Ccdc162
Ccdc163	Ccdc163
Ccdc166	Ccdc166
Ccdc167	Ccdc167
Ccdc169	Ccdc169
Ccdc17	Ccdc17
Ccdc171	Ccdc171
Ccdc173	Ccdc173
Ccdc174	Ccdc174
Ccdc175	Ccdc175
Ccdc177	Ccdc177
Ccdc18	Ccdc18
Ccdc180	Ccdc180
Ccdc181	Ccdc181
Ccdc184	Ccdc184
Ccdc186	Ccdc186
Ccdc187	Ccdc187
Ccdc189	Ccdc189
Ccdc190	Ccdc190
Ccdc191	Ccdc191
Ccdc22	Ccdc22
Ccdc24	Ccdc24
Ccdc25	Ccdc25
Ccdc28a	Ccdc28a
Ccdc28b	Ccdc28b
Ccdc3	Ccdc3
Ccdc30	Ccdc30
Ccdc32	Ccdc32
Ccdc33	Ccdc33
Ccdc34	Ccdc34
Ccdc36	Ccdc36
Ccdc38	Ccdc38
Ccdc39	Ccdc39
Ccdc40	Ccdc40
Ccdc42	Ccdc42
Ccdc43	Ccdc43
Ccdc47	Ccdc47
Ccdc50	Ccdc50
Ccdc50-ps	Ccdc50-ps
Ccdc51	Ccdc51
Ccdc57	Ccdc57
Ccdc58	Ccdc58
Ccdc59	Ccdc59
Ccdc6	Ccdc6
Ccdc60	Ccdc60
Ccdc61	Ccdc61
Ccdc62	Ccdc62
Ccdc65	Ccdc65
Ccdc66	Ccdc66
Ccdc68	Ccdc68
Ccdc71	Ccdc71
Ccdc71l	Ccdc71l
Ccdc73	Ccdc73
Ccdc74a	Ccdc74a
Ccdc77	Ccdc77
Ccdc78	Ccdc78
Ccdc80	Ccdc80
Ccdc81	Ccdc81
Ccdc82	Ccdc82
Ccdc84	Ccdc84
Ccdc85a	Ccdc85a
Ccdc85b	Ccdc85b
Ccdc85c	Ccdc85c
Ccdc86	Ccdc86
Ccdc87	Ccdc87
Ccdc88a	Ccdc88a
Ccdc88b	Ccdc88b
Ccdc88c	Ccdc88c
Ccdc89	Ccdc89
Ccdc9	Ccdc9
Ccdc90b	Ccdc90b
Ccdc91	Ccdc91
Ccdc92	Ccdc92
Ccdc92b	Ccdc92b
Ccdc93	Ccdc93
Ccdc94	Ccdc94
Ccdc96	Ccdc96
Ccdc97	Ccdc97
Ccer2	Ccer2
Cchcr1	Cchcr1
Cck	Cck
Cckar	Cckar
Cckbr	Cckbr
Ccl1	Ccl1
Ccl17	Ccl17
Ccl25	Ccl25
Ccl27a	Ccl27a
Ccl28	Ccl28
Ccl3	Ccl3
Ccl4	Ccl4
Ccm2	Ccm2
Ccm2l	Ccm2l
Ccna1	Ccna1
Ccna2	Ccna2
Ccnb1	Ccnb1
Ccnb1ip1	Ccnb1ip1
Ccnb2	Ccnb2
Ccnb2-ps	Ccnb2-ps
Ccnc	Ccnc
Ccnd1	Ccnd1
Ccnd2	Ccnd2
Ccnd3	Ccnd3
Ccndbp1	Ccndbp1
Ccne1	Ccne1
Ccne2	Ccne2
Ccnf	Ccnf
Ccng1	Ccng1
Ccng2	Ccng2
Ccnh	Ccnh
Ccni	Ccni
Ccnj	Ccnj
Ccnjl	Ccnjl
Ccnk	Ccnk
Ccnl1	Ccnl1
Ccnl2	Ccnl2
Ccno	Ccno
Ccnt1	Ccnt1
Ccnt2	Ccnt2
Ccny	Ccny
Ccnyl1	Ccnyl1
Ccp110	Ccp110
Ccpg1	Ccpg1
Ccpg1os	Ccpg1os
Ccr10	Ccr10
Ccr9	Ccr9
Ccs	Ccs
Ccsap	Ccsap
Ccser1	Ccser1
Ccser2	Ccser2
Cct2	Cct2
Cct3	Cct3
Cct3-ps1	Cct3-ps1
Cct4	Cct4
Cct5	Cct5
Cct6a	Cct6a
Cct6b	Cct6b
Cct7	Cct7
Cct8	Cct8
Ccz1	Ccz1
Cd109	Cd109
Cd151	Cd151
Cd164	Cd164
Cd164l2	Cd164l2
Cd177	Cd177
Cd180	Cd180
Cd1d1	Cd1d1
Cd2	Cd2
Cd200	Cd200
Cd226	Cd226
Cd244	Cd244
Cd248	Cd248
Cd24a	Cd24a
Cd274	Cd274
Cd276	Cd276
Cd2ap	Cd2ap
Cd2bp2	Cd2bp2
Cd300a	Cd300a
Cd302	Cd302
Cd320	Cd320
Cd36	Cd36
Cd3eap	Cd3eap
Cd40	Cd40
Cd44	Cd44
Cd46	Cd46
Cd47	Cd47
Cd5	Cd5
Cd52	Cd52
Cd53	Cd53
Cd55	Cd55
Cd59a	Cd59a
Cd59b	Cd59b
Cd63	Cd63
Cd63-ps	Cd63-ps
Cd68	Cd68
Cd70	Cd70
Cd72	Cd72
Cd74	Cd74
Cd80	Cd80
Cd81	Cd81
Cd82	Cd82
Cd83	Cd83
Cd86	Cd86
Cd9	Cd9
Cd99l2	Cd99l2
Cda	Cda
Cdadc1	Cdadc1
Cdan1	Cdan1
Cdc123	Cdc123
Cdc14a	Cdc14a
Cdc14b	Cdc14b
Cdc16	Cdc16
Cdc20	Cdc20
Cdc23	Cdc23
Cdc25a	Cdc25a
Cdc25b	Cdc25b
Cdc26	Cdc26
Cdc27	Cdc27
Cdc34	Cdc34
Cdc34b	Cdc34b
Cdc37	Cdc37
Cdc37l1	Cdc37l1
Cdc40	Cdc40
Cdc42	Cdc42
Cdc42bpa	Cdc42bpa
Cdc42bpb	Cdc42bpb
Cdc42bpg	Cdc42bpg
Cdc42ep2	Cdc42ep2
Cdc42ep3	Cdc42ep3
Cdc42ep4	Cdc42ep4
Cdc42se1	Cdc42se1
Cdc42se2	Cdc42se2
Cdc45	Cdc45
Cdc5l	Cdc5l
Cdc6	Cdc6
Cdc7	Cdc7
Cdc73	Cdc73
Cdca2	Cdca2
Cdca3	Cdca3
Cdca4	Cdca4
Cdca7	Cdca7
Cdca7l	Cdca7l
Cdca8	Cdca8
Cdcp1	Cdcp1
Cdh10	Cdh10
Cdh11	Cdh11
Cdh12	Cdh12
Cdh13	Cdh13
Cdh15	Cdh15
Cdh17	Cdh17
Cdh18	Cdh18
Cdh2	Cdh2
Cdh20	Cdh20
Cdh22	Cdh22
Cdh23	Cdh23
Cdh24	Cdh24
Cdh4	Cdh4
Cdh6	Cdh6
Cdh7	Cdh7
Cdh8	Cdh8
Cdh9	Cdh9
Cdhr1	Cdhr1
Cdhr2	Cdhr2
Cdhr3	Cdhr3
Cdip1	Cdip1
Cdipt	Cdipt
Cdk1	Cdk1
Cdk10	Cdk10
Cdk11b	Cdk11b
Cdk12	Cdk12
Cdk13	Cdk13
Cdk14	Cdk14
Cdk15	Cdk15
Cdk16	Cdk16
Cdk17	Cdk17
Cdk18	Cdk18
Cdk19	Cdk19
Cdk2	Cdk2
Cdk20	Cdk20
Cdk2ap1	Cdk2ap1
Cdk2ap2	Cdk2ap2
Cdk3-ps	Cdk3-ps
Cdk4	Cdk4
Cdk5	Cdk5
Cdk5r1	Cdk5r1
Cdk5r2	Cdk5r2
Cdk5rap1	Cdk5rap1
Cdk5rap2	Cdk5rap2
Cdk5rap3	Cdk5rap3
Cdk7	Cdk7
Cdk8	Cdk8
Cdk9	Cdk9
Cdkal1	Cdkal1
Cdkl1	Cdkl1
Cdkl2	Cdkl2
Cdkl3	Cdkl3
Cdkl4	Cdkl4
Cdkl5	Cdkl5
Cdkn1a	Cdkn1a
Cdkn1b	Cdkn1b
Cdkn1c	Cdkn1c
Cdkn2aip	Cdkn2aip
Cdkn2aipnl	Cdkn2aipnl
Cdkn2d	Cdkn2d
Cdkn3	Cdkn3
Cdnf	Cdnf
Cdo1	Cdo1
Cdon	Cdon
Cdpf1	Cdpf1
Cdr1	Cdr1
Cdr2	Cdr2
Cdr2l	Cdr2l
Cds1	Cds1
Cds2	Cds2
Cdt1	Cdt1
Cdv3	Cdv3
Cdv3-ps	Cdv3-ps
Cdyl	Cdyl
Cdyl2	Cdyl2
Ceacam10	Ceacam10
Ceacam16	Ceacam16
Ceacam9	Ceacam9
Cebpa	Cebpa
Cebpb	Cebpb
Cebpd	Cebpd
Cebpg	Cebpg
Cebpz	Cebpz
Cebpzos	Cebpzos
Cecr2	Cecr2
Cecr6	Cecr6
Cela1	Cela1
Celf1	Celf1
Celf2	Celf2
Celf3	Celf3
Celf4	Celf4
Celf5	Celf5
Celf6	Celf6
Celrr	Celrr
Celsr1	Celsr1
Celsr2	Celsr2
Celsr3	Celsr3
Cemip	Cemip
Cend1	Cend1
Cenpa	Cenpa
Cenpb	Cenpb
Cenpc1	Cenpc1
Cenpe	Cenpe
Cenpf	Cenpf
Cenph	Cenph
Cenpi	Cenpi
Cenpj	Cenpj
Cenpk	Cenpk
Cenpl	Cenpl
Cenpm	Cenpm
Cenpn	Cenpn
Cenpo	Cenpo
Cenpp	Cenpp
Cenpq	Cenpq
Cenpt	Cenpt
Cenpu	Cenpu
Cenpv	Cenpv
Cenpw	Cenpw
Cenpx	Cenpx
Cep104	Cep104
Cep112	Cep112
Cep112it	Cep112it
Cep120	Cep120
Cep126	Cep126
Cep128	Cep128
Cep131	Cep131
Cep135	Cep135
Cep152	Cep152
Cep162	Cep162
Cep164	Cep164
Cep170	Cep170
Cep170b	Cep170b
Cep19	Cep19
Cep192	Cep192
Cep250	Cep250
Cep290	Cep290
Cep295	Cep295
Cep350	Cep350
Cep41	Cep41
Cep44	Cep44
Cep55	Cep55
Cep57	Cep57
Cep57l1	Cep57l1
Cep63	Cep63
Cep68	Cep68
Cep70	Cep70
Cep72	Cep72
Cep76	Cep76
Cep78	Cep78
Cep83	Cep83
Cep83os	Cep83os
Cep85	Cep85
Cep85l	Cep85l
Cep89	Cep89
Cep95	Cep95
Cep97	Cep97
Cept1	Cept1
Cercam	Cercam
Cerk	Cerk
Cerkl	Cerkl
Cers1	Cers1
Cers2	Cers2
Cers4	Cers4
Cers5	Cers5
Cers6	Cers6
Ces1d	Ces1d
Ces5a	Ces5a
Cetn2	Cetn2
Cetn3	Cetn3
Cetn4	Cetn4
Cfap100	Cfap100
Cfap126	Cfap126
Cfap157	Cfap157
Cfap161	Cfap161
Cfap20	Cfap20
Cfap206	Cfap206
Cfap221	Cfap221
Cfap36	Cfap36
Cfap43	Cfap43
Cfap44	Cfap44
Cfap45	Cfap45
Cfap46	Cfap46
Cfap52	Cfap52
Cfap53	Cfap53
Cfap54	Cfap54
Cfap57	Cfap57
Cfap58	Cfap58
Cfap61	Cfap61
Cfap65	Cfap65
Cfap69	Cfap69
Cfap70	Cfap70
Cfap74	Cfap74
Cfap77	Cfap77
Cfap97	Cfap97
Cfc1	Cfc1
Cfdp1	Cfdp1
Cfh	Cfh
Cfl1	Cfl1
Cfl2	Cfl2
Cflar	Cflar
Cfp	Cfp
Cftr	Cftr
Cga	Cga
Cggbp1	Cggbp1
Cgn	Cgn
Cgnl1	Cgnl1
Cgref1	Cgref1
Cgrrf1	Cgrrf1
Ch25h	Ch25h
Chac1	Chac1
Chac2	Chac2
Chad	Chad
Chadl	Chadl
Chaf1a	Chaf1a
Chaf1b	Chaf1b
Champ1	Champ1
Chat	Chat
Chchd1	Chchd1
Chchd10	Chchd10
Chchd2	Chchd2
Chchd3	Chchd3
Chchd4	Chchd4
Chchd5	Chchd5
Chchd6	Chchd6
Chchd7	Chchd7
Chd1	Chd1
Chd1l	Chd1l
Chd2	Chd2
Chd3	Chd3
Chd3os	Chd3os
Chd4	Chd4
Chd5	Chd5
Chd6	Chd6
Chd7	Chd7
Chd8	Chd8
Chd9	Chd9
Chdh	Chdh
Chek1	Chek1
Chek2	Chek2
Cherp	Cherp
Chfr	Chfr
Chga	Chga
Chgb	Chgb
Chia1	Chia1
Chic1	Chic1
Chic2	Chic2
Chid1	Chid1
Chil1	Chil1
Chil5	Chil5
Chil6	Chil6
Chit1	Chit1
Chka	Chka
Chkb	Chkb
Chl1	Chl1
Chm	Chm
Chml	Chml
Chmp1a	Chmp1a
Chmp1b	Chmp1b
Chmp2a	Chmp2a
Chmp2b	Chmp2b
Chmp3	Chmp3
Chmp4b	Chmp4b
Chmp4c	Chmp4c
Chmp5	Chmp5
Chmp6	Chmp6
Chmp7	Chmp7
Chn1	Chn1
Chn1os1	Chn1os1
Chn1os3	Chn1os3
Chn2	Chn2
Chodl	Chodl
Chordc1	Chordc1
Chp1	Chp1
Chpf	Chpf
Chpf2	Chpf2
Chpt1	Chpt1
Chrac1	Chrac1
Chrd	Chrd
Chrdl1	Chrdl1
Chrm1	Chrm1
Chrm2	Chrm2
Chrm3	Chrm3
Chrm4	Chrm4
Chrm5	Chrm5
Chrna1	Chrna1
Chrna1os	Chrna1os
Chrna3	Chrna3
Chrna4	Chrna4
Chrna6	Chrna6
Chrna7	Chrna7
Chrnb1	Chrnb1
Chrnb2	Chrnb2
Chrnb3	Chrnb3
Chrnb4	Chrnb4
Chrne	Chrne
Chst1	Chst1
Chst10	Chst10
Chst11	Chst11
Chst12	Chst12
Chst15	Chst15
Chst2	Chst2
Chst5	Chst5
Chst7	Chst7
Chst8	Chst8
Chst9	Chst9
Chsy1	Chsy1
Chtf18	Chtf18
Chtf8	Chtf8
Chtop	Chtop
Chuk	Chuk
Churc1	Churc1
Ciao1	Ciao1
Ciapin1	Ciapin1
Ciart	Ciart
Cib1	Cib1
Cib2	Cib2
Cic	Cic
Cidea	Cidea
Cideb	Cideb
Ciita	Ciita
Cilp	Cilp
Cilp2	Cilp2
Cinp	Cinp
Cipc	Cipc
Cir1	Cir1
Cirbp	Cirbp
Cisd1	Cisd1
Cisd2	Cisd2
Cisd3	Cisd3
Cish	Cish
Cit	Cit
Cited1	Cited1
Cited2	Cited2
Cited4	Cited4
Ciz1	Ciz1
CK137956	CK137956
Ckap2	Ckap2
Ckap2l	Ckap2l
Ckap4	Ckap4
Ckap5	Ckap5
Ckb	Ckb
Ckb-ps1	Ckb-ps1
Ckb-ps2	Ckb-ps2
Cklf	Cklf
Ckmt1	Ckmt1
Ckmt2	Ckmt2
Cks1b	Cks1b
Cks1brt	Cks1brt
Cks2	Cks2
Clasp1	Clasp1
Clasp2	Clasp2
Clasrp	Clasrp
Clca3a1	Clca3a1
Clca3a2	Clca3a2
Clcc1	Clcc1
Clcn1	Clcn1
Clcn2	Clcn2
Clcn3	Clcn3
Clcn4	Clcn4
Clcn5	Clcn5
Clcn6	Clcn6
Clcn7	Clcn7
Cldn1	Cldn1
Cldn10	Cldn10
Cldn11	Cldn11
Cldn12	Cldn12
Cldn15	Cldn15
Cldn23	Cldn23
Cldn3	Cldn3
Cldn34c1	Cldn34c1
Cldn4	Cldn4
Cldn5	Cldn5
Cldn6	Cldn6
Cldnd1	Cldnd1
Clec11a	Clec11a
Clec14a	Clec14a
Clec16a	Clec16a
Clec1a	Clec1a
Clec2l	Clec2l
Clec3b	Clec3b
Clec4a2	Clec4a2
Clgn	Clgn
Clhc1	Clhc1
Clic1	Clic1
Clic4	Clic4
Clic5	Clic5
Clic6	Clic6
Clint1	Clint1
Clip1	Clip1
Clip2	Clip2
Clip3	Clip3
Clip4	Clip4
Clk1	Clk1
Clk2	Clk2
Clk3	Clk3
Clk4	Clk4
Clmn	Clmn
Clmp	Clmp
Cln3	Cln3
Cln5	Cln5
Cln6	Cln6
Cln8	Cln8
Clns1a	Clns1a
Clock	Clock
Clp1	Clp1
Clpb	Clpb
Clpp	Clpp
Clptm1	Clptm1
Clptm1l	Clptm1l
Clpx	Clpx
Clrn1	Clrn1
Clspn	Clspn
Clstn1	Clstn1
Clstn2	Clstn2
Clstn3	Clstn3
Clta	Clta
Cltb	Cltb
Cltc	Cltc
Clu	Clu
Cluap1	Cluap1
Cluh	Cluh
Clvs1	Clvs1
Clvs2	Clvs2
Clybl	Clybl
Cmah	Cmah
Cmas	Cmas
Cmbl	Cmbl
Cmc1	Cmc1
Cmc2	Cmc2
Cmc4	Cmc4
Cmip	Cmip
Cmpk1	Cmpk1
Cmpk2	Cmpk2
Cmss1	Cmss1
Cmtm3	Cmtm3
Cmtm4	Cmtm4
Cmtm5	Cmtm5
Cmtm6	Cmtm6
Cmtm7	Cmtm7
Cmtm8	Cmtm8
Cmtr1	Cmtr1
Cmtr2	Cmtr2
Cmya5	Cmya5
Cnbd2	Cnbd2
Cnbp	Cnbp
Cndp2	Cndp2
Cnep1r1	Cnep1r1
Cnga1	Cnga1
Cnga2	Cnga2
Cnga3	Cnga3
Cngb1	Cngb1
Cngb3	Cngb3
Cnih1	Cnih1
Cnih2	Cnih2
Cnih3	Cnih3
Cnih4	Cnih4
Cnksr1	Cnksr1
Cnksr2	Cnksr2
Cnmd	Cnmd
Cnn3	Cnn3
Cnnm1	Cnnm1
Cnnm2	Cnnm2
Cnnm3	Cnnm3
Cnnm4	Cnnm4
Cnot1	Cnot1
Cnot10	Cnot10
Cnot11	Cnot11
Cnot2	Cnot2
Cnot3	Cnot3
Cnot4	Cnot4
Cnot6	Cnot6
Cnot6l	Cnot6l
Cnot7	Cnot7
Cnot8	Cnot8
Cnot9	Cnot9
Cnp	Cnp
Cnppd1	Cnppd1
Cnpy2	Cnpy2
Cnpy3	Cnpy3
Cnpy4	Cnpy4
Cnr1	Cnr1
Cnrip1	Cnrip1
Cnst	Cnst
Cntd1	Cntd1
Cntfr	Cntfr
Cntln	Cntln
Cntn1	Cntn1
Cntn2	Cntn2
Cntn3	Cntn3
Cntn4	Cntn4
Cntn5	Cntn5
Cntn6	Cntn6
Cntnap1	Cntnap1
Cntnap2	Cntnap2
Cntnap3	Cntnap3
Cntnap4	Cntnap4
Cntnap5a	Cntnap5a
Cntnap5b	Cntnap5b
Cntnap5c	Cntnap5c
Cntrl	Cntrl
Cntrob	Cntrob
Coa3	Coa3
Coa4	Coa4
Coa5	Coa5
Coa6	Coa6
Coa7	Coa7
Coasy	Coasy
Cobl	Cobl
Cobll1	Cobll1
Coch	Coch
Cog1	Cog1
Cog2	Cog2
Cog3	Cog3
Cog4	Cog4
Cog5	Cog5
Cog6	Cog6
Cog7	Cog7
Cog8	Cog8
Coil	Coil
Col11a1	Col11a1
Col11a2	Col11a2
Col12a1	Col12a1
Col13a1	Col13a1
Col14a1	Col14a1
Col15a1	Col15a1
Col16a1	Col16a1
Col18a1	Col18a1
Col19a1	Col19a1
Col1a2	Col1a2
Col22a1	Col22a1
Col23a1	Col23a1
Col24a1	Col24a1
Col25a1	Col25a1
Col26a1	Col26a1
Col27a1	Col27a1
Col28a1	Col28a1
Col2a1	Col2a1
Col4a1	Col4a1
Col4a2	Col4a2
Col4a3	Col4a3
Col4a3bp	Col4a3bp
Col4a4	Col4a4
Col4a5	Col4a5
Col5a1	Col5a1
Col5a2	Col5a2
Col5a3	Col5a3
Col6a1	Col6a1
Col6a2	Col6a2
Col6a3	Col6a3
Col6a4	Col6a4
Col6a5	Col6a5
Col6a6	Col6a6
Col7a1	Col7a1
Col8a1	Col8a1
Col8a2	Col8a2
Col9a1	Col9a1
Col9a2	Col9a2
Col9a3	Col9a3
Colec11	Colec11
Colgalt1	Colgalt1
Colgalt2	Colgalt2
Commd1	Commd1
Commd10	Commd10
Commd2	Commd2
Commd3	Commd3
Commd4	Commd4
Commd5	Commd5
Commd6	Commd6
Commd7	Commd7
Commd8	Commd8
Commd9	Commd9
Comt	Comt
Comtd1	Comtd1
Copa	Copa
Copb1	Copb1
Copb2	Copb2
Cope	Cope
Copg1	Copg1
Copg2	Copg2
Coprs	Coprs
Cops2	Cops2
Cops3	Cops3
Cops4	Cops4
Cops5	Cops5
Cops6	Cops6
Cops7a	Cops7a
Cops7b	Cops7b
Cops8	Cops8
Cops9	Cops9
Copz1	Copz1
Coq10a	Coq10a
Coq10b	Coq10b
Coq2	Coq2
Coq3	Coq3
Coq4	Coq4
Coq5	Coq5
Coq6	Coq6
Coq7	Coq7
Coq8a	Coq8a
Coq8b	Coq8b
Coq9	Coq9
Coro1a	Coro1a
Coro1b	Coro1b
Coro1c	Coro1c
Coro2a	Coro2a
Coro2b	Coro2b
Coro6	Coro6
Coro7	Coro7
Cort	Cort
Cotl1	Cotl1
Cox10	Cox10
Cox11	Cox11
Cox14	Cox14
Cox15	Cox15
Cox16	Cox16
Cox17	Cox17
Cox18	Cox18
Cox19	Cox19
Cox20	Cox20
Cox20-ps	Cox20-ps
Cox4i1	Cox4i1
Cox5a	Cox5a
Cox5b	Cox5b
Cox6a1	Cox6a1
Cox6a2	Cox6a2
Cox6b1	Cox6b1
Cox6b2	Cox6b2
Cox6c	Cox6c
Cox7a1	Cox7a1
Cox7a2	Cox7a2
Cox7a2l	Cox7a2l
Cox7b	Cox7b
Cox7b2	Cox7b2
Cox7c	Cox7c
Cox8a	Cox8a
Cp	Cp
Cpa2	Cpa2
Cpa4	Cpa4
Cpa6	Cpa6
Cpd	Cpd
Cpe	Cpe
Cpeb1	Cpeb1
Cpeb2	Cpeb2
Cpeb3	Cpeb3
Cpeb4	Cpeb4
Cplx1	Cplx1
Cplx2	Cplx2
Cplx3	Cplx3
Cpm	Cpm
Cpne2	Cpne2
Cpne3	Cpne3
Cpne4	Cpne4
Cpne5	Cpne5
Cpne6	Cpne6
Cpne7	Cpne7
Cpne8	Cpne8
Cpne9	Cpne9
Cpox	Cpox
Cpped1	Cpped1
Cpq	Cpq
Cpsf1	Cpsf1
Cpsf2	Cpsf2
Cpsf3	Cpsf3
Cpsf4	Cpsf4
Cpsf6	Cpsf6
Cpsf7	Cpsf7
Cpt1a	Cpt1a
Cpt1c	Cpt1c
Cpt2	Cpt2
Cptp	Cptp
Cpxm1	Cpxm1
Cpxm2	Cpxm2
Cr1l	Cr1l
Cr2	Cr2
CR974429.1	CR974429.1
CR974429.2	CR974429.2
CR974485.4	CR974485.4
CR974486.2	CR974486.2
CR974575.1	CR974575.1
CR974589.1	CR974589.1
Crabp1	Crabp1
Crabp2	Crabp2
Cracr2a	Cracr2a
Cracr2b	Cracr2b
Cradd	Cradd
Cramp1l	Cramp1l
Crat	Crat
Crb1	Crb1
Crb2	Crb2
Crb3	Crb3
Crbn	Crbn
Crcp	Crcp
Crct1	Crct1
Creb1	Creb1
Creb3	Creb3
Creb3l1	Creb3l1
Creb3l2	Creb3l2
Creb3l3	Creb3l3
Creb5	Creb5
Crebbp	Crebbp
Crebl2	Crebl2
Crebrf	Crebrf
Crebzf	Crebzf
Creg1	Creg1
Creg2	Creg2
Creld1	Creld1
Creld2	Creld2
Crem	Crem
Crh	Crh
Crhbp	Crhbp
Crhr1	Crhr1
Crhr2	Crhr2
Crim1	Crim1
Crip1	Crip1
Crip2	Crip2
Crip3	Crip3
Cript	Cript
Crispld1	Crispld1
Crispld2	Crispld2
Crk	Crk
Crkl	Crkl
Crlf1	Crlf1
Crlf2	Crlf2
Crlf3	Crlf3
Crls1	Crls1
Crmp1	Crmp1
Crnde	Crnde
Crnkl1	Crnkl1
